total_meters,price,floor,floors_count,rooms_count,relative_floor
74.7,29990000,5,26,3,0.19230769230769232
77.7,30000000,10,10,3,1.0
78.0,30000000,3,24,3,0.125
95.74,30500000,20,25,3,0.8
77.0,30799990,7,22,3,0.3181818181818182
86.5,30875000,7,9,3,0.7777777777777778
75.0,31125000,16,27,3,0.5925925925925926
70.0,31500000,22,34,3,0.6470588235294118
63.4,31990000,2,20,3,0.1
55.0,32600000,2,26,3,0.07692307692307693
113.5,32500000,6,8,3,0.75
76.0,33000000,15,22,3,0.6818181818181818
60.0,33000000,3,15,3,0.2
84.1,33000000,14,16,3,0.875
104.0,33000000,7,10,3,0.7
117.0,33900000,4,9,3,0.4444444444444444
74.0,33950000,12,25,3,0.48
71.59,34448877,9,28,3,0.32142857142857145
60.9,34900000,2,4,3,0.5
59.0,34900000,22,22,3,1.0
67.9,35000000,9,29,3,0.3103448275862069
80.0,35000000,7,8,3,0.875
79.0,36000000,22,23,3,0.9565217391304348
101.3,36000000,14,21,3,0.6666666666666666
97.0,35900000,3,17,3,0.17647058823529413
70.6,35900000,11,30,3,0.36666666666666664
105.8,36500000,1,18,3,0.05555555555555555
60.0,36500000,10,11,3,0.9090909090909091
83.7,36900000,6,8,3,0.75
113.5,37500000,3,12,3,0.25
99.99,37990000,12,12,3,1.0
97.9,38000000,23,35,3,0.6571428571428571
53.3,37990000,1,9,3,0.1111111111111111
63.7,38390000,23,34,3,0.6764705882352942
98.0,39500000,7,32,3,0.21875
64.6,40990000,5,10,3,0.5
76.0,41690000,5,6,3,0.8333333333333334
68.3,41500000,8,9,3,0.8888888888888888
77.3,41950000,8,10,3,0.8
71.0,42000000,5,15,3,0.3333333333333333
75.0,42500000,12,16,3,0.75
103.2,43900000,17,27,3,0.6296296296296297
75.0,43900000,3,21,3,0.14285714285714285
74.9,44900000,5,13,3,0.38461538461538464
103.7,45000000,17,21,3,0.8095238095238095
93.6,45000000,20,30,3,0.6666666666666666
95.1,46123500,3,26,3,0.11538461538461539
75.0,46500000,6,18,3,0.3333333333333333
86.4,47500000,8,13,3,0.6153846153846154
85.0,48000000,6,28,3,0.21428571428571427
90.0,48500000,3,11,3,0.2727272727272727
105.0,48500000,9,23,3,0.391304347826087
72.1,48500000,3,4,3,0.75
75.3,49500000,9,35,3,0.2571428571428571
101.0,50000000,4,10,3,0.4
73.0,50100000,6,21,3,0.2857142857142857
110.0,50000000,11,24,3,0.4583333333333333
128.6,49999999,6,12,3,0.5
120.9,52000000,18,24,3,0.75
83.9,52499000,16,23,3,0.6956521739130435
100.8,52990000,11,19,3,0.5789473684210527
109.1,53000000,10,17,3,0.5882352941176471
69.0,53500000,8,14,3,0.5714285714285714
127.0,54000000,24,32,3,0.75
82.4,55000000,6,22,3,0.2727272727272727
93.0,55000000,25,32,3,0.78125
125.0,55500000,13,23,3,0.5652173913043478
61.0,55950000,7,7,3,1.0
92.0,56130000,11,16,3,0.6875
98.0,56000000,3,5,3,0.6
105.7,57000000,2,17,3,0.11764705882352941
108.8,59000000,18,20,3,0.9
67.4,59990000,7,20,3,0.35
82.0,60000000,6,12,3,0.5
104.0,60400000,3,4,3,0.75
101.0,61000000,15,26,3,0.5769230769230769
93.0,61000000,6,17,3,0.35294117647058826
126.0,61700000,18,33,3,0.5454545454545454
80.0,62300000,5,5,3,1.0
79.2,62000000,4,29,3,0.13793103448275862
132.0,63000000,14,24,3,0.5833333333333334
128.3,64000000,12,19,3,0.631578947368421
96.0,64990000,3,5,3,0.6
75.0,65000000,3,8,3,0.375
88.0,65000000,8,10,3,0.8
87.4,67000000,7,8,3,0.875
95.7,67800000,3,6,3,0.5
64.5,69000000,2,6,3,0.3333333333333333
98.1,72000000,15,21,3,0.7142857142857143
108.2,72000000,12,12,3,1.0
70.0,75000000,4,10,3,0.4
113.56,75000000,14,24,3,0.5833333333333334
106.3,75000000,8,31,3,0.25806451612903225
56.8,9900000,4,9,3,0.4444444444444444
70.0,10750000,2,3,3,0.6666666666666666
62.9,11200000,2,12,3,0.16666666666666666
58.7,11300000,7,9,3,0.7777777777777778
59.0,12300000,5,9,3,0.5555555555555556
64.0,12450000,2,14,3,0.14285714285714285
66.0,12500000,8,14,3,0.5714285714285714
51.4,12800000,9,9,3,1.0
51.9,12950000,9,9,3,1.0
61.5,13000000,8,12,3,0.6666666666666666
60.8,13200000,6,9,3,0.6666666666666666
60.0,13500000,7,9,3,0.7777777777777778
50.8,13500000,5,9,3,0.5555555555555556
64.2,13800000,6,16,3,0.375
74.5,14000000,6,17,3,0.35294117647058826
58.0,14000000,4,9,3,0.4444444444444444
68.0,13950000,7,8,3,0.875
100.0,14100000,1,5,3,0.2
63.0,14200000,11,12,3,0.9166666666666666
60.0,14299000,3,9,3,0.3333333333333333
58.3,14500000,8,9,3,0.8888888888888888
57.1,14500000,8,9,3,0.8888888888888888
60.0,14500000,4,9,3,0.4444444444444444
47.0,14500000,6,9,3,0.6666666666666666
63.5,14400000,6,12,3,0.5
64.2,14850000,3,10,3,0.3
65.0,14800000,10,12,3,0.8333333333333334
58.8,15000000,3,9,3,0.3333333333333333
50.0,15000000,14,18,3,0.7777777777777778
60.0,15000000,2,9,3,0.2222222222222222
72.0,14990000,4,9,3,0.4444444444444444
59.0,15200000,16,17,3,0.9411764705882353
55.0,15500000,5,5,3,1.0
63.4,15500000,3,9,3,0.3333333333333333
67.0,15500000,9,9,3,1.0
57.4,15550000,4,9,3,0.4444444444444444
62.0,15500000,8,12,3,0.6666666666666666
58.5,15600000,7,9,3,0.7777777777777778
77.0,15850000,1,17,3,0.058823529411764705
56.4,16000000,5,9,3,0.5555555555555556
63.2,16200000,6,14,3,0.42857142857142855
61.0,16200000,4,9,3,0.4444444444444444
63.1,16500000,2,5,3,0.4
79.0,16500000,6,14,3,0.42857142857142855
72.5,16500000,2,14,3,0.14285714285714285
59.5,16500000,1,9,3,0.1111111111111111
69.0,16660000,11,12,3,0.9166666666666666
64.0,16700000,4,14,3,0.2857142857142857
56.3,16790000,7,10,3,0.7
88.0,17000000,12,16,3,0.75
105.0,16999999,7,11,3,0.6363636363636364
60.0,17000000,9,9,3,1.0
75.0,16900000,17,17,3,1.0
73.0,17000000,12,18,3,0.6666666666666666
66.2,17100000,1,16,3,0.0625
58.4,17500000,4,9,3,0.4444444444444444
65.0,17500000,16,16,3,1.0
59.7,17499000,9,12,3,0.75
53.6,17500000,14,23,3,0.6086956521739131
80.0,17600000,2,5,3,0.4
74.6,17800000,1,17,3,0.058823529411764705
71.2,18000000,1,5,3,0.2
80.0,18000000,1,9,3,0.1111111111111111
67.9,18000000,6,14,3,0.42857142857142855
60.0,17980000,6,9,3,0.6666666666666666
85.1,18000000,5,17,3,0.29411764705882354
75.0,18500000,6,12,3,0.5
83.1,18500000,1,22,3,0.045454545454545456
85.0,18500000,11,14,3,0.7857142857142857
60.0,18500000,8,9,3,0.8888888888888888
60.0,18500000,3,9,3,0.3333333333333333
47.0,18500000,3,6,3,0.5
83.0,18500000,16,17,3,0.9411764705882353
78.4,18650000,5,5,3,1.0
74.0,19100000,17,17,3,1.0
63.2,19300000,3,12,3,0.25
65.0,19500000,3,14,3,0.21428571428571427
75.9,19500000,2,22,3,0.09090909090909091
75.6,19500000,1,10,3,0.1
81.8,19500000,4,18,3,0.2222222222222222
58.1,19500000,4,5,3,0.8
76.0,19500000,15,17,3,0.8823529411764706
90.2,19500000,3,17,3,0.17647058823529413
77.2,19750000,1,9,3,0.1111111111111111
63.3,19700000,9,12,3,0.75
90.0,19600000,6,9,3,0.6666666666666666
70.3,19890000,4,8,3,0.5
71.0,19900000,7,17,3,0.4117647058823529
65.7,19800000,16,21,3,0.7619047619047619
83.0,19900000,16,17,3,0.9411764705882353
57.0,20000000,2,19,3,0.10526315789473684
54.0,20000000,1,9,3,0.1111111111111111
75.0,20250000,2,7,3,0.2857142857142857
93.3,20700000,11,12,3,0.9166666666666666
77.1,20940000,8,13,3,0.6153846153846154
82.2,21000000,13,14,3,0.9285714285714286
68.0,21300000,13,16,3,0.8125
60.0,21300000,6,9,3,0.6666666666666666
89.9,21500000,6,24,3,0.25
58.4,21600000,13,25,3,0.52
75.0,21500000,8,16,3,0.5
80.0,21750000,14,16,3,0.875
57.7,22000000,4,9,3,0.4444444444444444
100.0,22000000,1,5,3,0.2
56.0,22000000,5,5,3,1.0
56.0,22000000,2,9,3,0.2222222222222222
64.8,21900000,4,16,3,0.25
64.7,22100000,5,16,3,0.3125
75.0,22300000,16,17,3,0.9411764705882353
72.6,22300000,5,5,3,1.0
68.0,22400000,5,12,3,0.4166666666666667
72.0,22700000,4,5,3,0.8
74.4,22700000,1,5,3,0.2
82.0,22990000,2,17,3,0.11764705882352941
56.8,22800000,2,5,3,0.4
78.0,23000000,4,16,3,0.25
64.7,23000000,10,16,3,0.625
61.0,23000000,16,22,3,0.7272727272727273
68.7,23500000,13,17,3,0.7647058823529411
93.0,23900000,11,18,3,0.6111111111111112
82.0,23900000,12,17,3,0.7058823529411765
55.5,24000000,23,31,3,0.7419354838709677
75.5,23990000,12,12,3,1.0
65.0,24000000,3,4,3,0.75
124.5,24000000,9,13,3,0.6923076923076923
55.0,24600000,8,17,3,0.47058823529411764
64.8,24500000,7,14,3,0.5
73.5,24500000,14,17,3,0.8235294117647058
73.0,24500000,18,22,3,0.8181818181818182
85.0,24730000,12,14,3,0.8571428571428571
63.2,24650000,4,5,3,0.8
64.0,24800000,3,12,3,0.25
93.0,25000000,4,5,3,0.8
75.1,25000000,9,11,3,0.8181818181818182
76.7,25000000,5,17,3,0.29411764705882354
70.0,25000000,4,7,3,0.5714285714285714
74.0,25000000,15,17,3,0.8823529411764706
74.2,25500000,15,22,3,0.6818181818181818
70.2,25500000,8,16,3,0.5
73.0,26000000,13,16,3,0.8125
71.8,26400000,6,18,3,0.3333333333333333
77.0,26449000,7,13,3,0.5384615384615384
68.5,26300000,6,24,3,0.25
57.1,26500000,5,8,3,0.625
63.8,26900000,8,16,3,0.5
76.0,26990000,5,15,3,0.3333333333333333
79.0,26700000,3,5,3,0.6
100.1,26741000,6,8,3,0.75
60.0,27000000,11,31,3,0.3548387096774194
73.3,27000000,4,21,3,0.19047619047619047
71.2,27000000,4,5,3,0.8
55.0,27000000,4,5,3,0.8
70.0,27450000,6,16,3,0.375
81.4,27500000,2,26,3,0.07692307692307693
71.6,27600000,5,5,3,1.0
77.0,28000000,12,16,3,0.75
90.0,27950000,5,5,3,1.0
60.1,28500000,8,31,3,0.25806451612903225
64.2,29000000,6,7,3,0.8571428571428571
84.0,28990000,7,17,3,0.4117647058823529
91.6,29200000,6,10,3,0.6
76.2,29000000,2,14,3,0.14285714285714285
73.4,29700000,3,33,3,0.09090909090909091
56.0,29900000,4,4,3,1.0
45.8,29900000,6,8,3,0.75
70.5,30000000,10,22,3,0.45454545454545453
83.1,29900000,12,12,3,1.0
83.0,29800000,7,23,3,0.30434782608695654
69.0,29900000,2,8,3,0.25
71.0,31000000,7,10,3,0.7
88.4,30950000,6,17,3,0.35294117647058826
92.6,31000000,3,8,3,0.375
70.0,31000000,4,34,3,0.11764705882352941
62.0,31000000,9,14,3,0.6428571428571429
75.0,31000000,4,34,3,0.11764705882352941
82.1,31300000,7,7,3,1.0
96.2,32300000,12,33,3,0.36363636363636365
58.9,32300000,6,12,3,0.5
71.0,33199000,11,21,3,0.5238095238095238
76.8,33100000,3,7,3,0.42857142857142855
90.1,33500000,20,24,3,0.8333333333333334
93.1,33600000,8,23,3,0.34782608695652173
80.0,33990000,16,22,3,0.7272727272727273
95.7,34000000,5,22,3,0.22727272727272727
85.5,33950000,3,8,3,0.375
110.7,34400000,14,23,3,0.6086956521739131
66.7,34795000,13,21,3,0.6190476190476191
81.9,34950000,4,10,3,0.4
118.0,34900000,6,9,3,0.6666666666666666
80.5,34900000,3,8,3,0.375
65.4,35000000,5,5,3,1.0
80.0,35000000,7,7,3,1.0
83.2,35000000,24,24,3,1.0
75.0,35000000,12,14,3,0.8571428571428571
59.0,35000000,5,12,3,0.4166666666666667
69.4,35000000,5,14,3,0.35714285714285715
76.3,35000000,12,16,3,0.75
58.38,35950000,7,16,3,0.4375
79.8,36100000,10,22,3,0.45454545454545453
70.0,36500000,5,30,3,0.16666666666666666
95.0,36490000,2,25,3,0.08
107.0,72760000,4,4,3,1.0
71.0,14000000,2,3,3,0.6666666666666666
58.5,19000000,5,9,3,0.5555555555555556
56.0,20600000,13,24,3,0.5416666666666666
73.5,30500000,7,10,3,0.7
95.9,33800000,15,17,3,0.8823529411764706
63.0,19000000,4,12,3,0.3333333333333333
87.3,34500000,11,13,3,0.8461538461538461
71.0,16500000,8,16,3,0.5
68.0,17100000,1,5,3,0.2
61.0,12500000,4,9,3,0.4444444444444444
60.0,14700000,4,9,3,0.4444444444444444
74.0,18500000,5,5,3,1.0
79.2,73000000,5,6,3,0.8333333333333334
70.0,43500000,8,11,3,0.7272727272727273
88.7,75000000,9,9,3,1.0
88.0,37950000,12,17,3,0.7058823529411765
73.0,36500000,4,10,3,0.4
60.0,13800000,7,9,3,0.7777777777777778
56.0,15500000,8,9,3,0.8888888888888888
105.0,69900000,13,22,3,0.5909090909090909
63.0,14499999,8,12,3,0.6666666666666666
64.8,20200000,3,16,3,0.1875
123.0,61900000,16,16,3,1.0
74.0,38500000,7,14,3,0.5
73.1,22100000,8,25,3,0.32
64.6,39890000,5,10,3,0.5
61.1,17250000,5,12,3,0.4166666666666667
76.0,23350000,16,22,3,0.7272727272727273
117.0,42990000,11,20,3,0.55
62.8,12800000,2,12,3,0.16666666666666666
73.5,33999999,12,16,3,0.75
77.7,27000000,4,18,3,0.2222222222222222
70.6,41700000,8,14,3,0.5714285714285714
83.2,64000000,14,25,3,0.56
65.0,35900000,20,22,3,0.9090909090909091
60.6,19500000,3,9,3,0.3333333333333333
58.5,25500000,3,13,3,0.23076923076923078
53.6,29500000,6,8,3,0.75
120.5,72300000,2,18,3,0.1111111111111111
73.3,20500000,16,16,3,1.0
61.2,12899999,2,9,3,0.2222222222222222
90.0,37400000,5,9,3,0.5555555555555556
67.7,19000000,3,9,3,0.3333333333333333
96.8,45650000,3,28,3,0.10714285714285714
59.0,13890000,6,9,3,0.6666666666666666
60.0,60000000,10,11,3,0.9090909090909091
58.4,15600000,3,9,3,0.3333333333333333
61.0,17498000,9,12,3,0.75
73.9,27000000,2,17,3,0.11764705882352941
70.3,17700000,2,17,3,0.11764705882352941
72.2,24900000,12,16,3,0.75
75.1,29300000,4,5,3,0.8
69.6,21950000,6,8,3,0.75
62.0,25990000,4,5,3,0.8
73.0,40000000,25,25,3,1.0
65.8,11099000,1,6,3,0.16666666666666666
85.0,58200000,21,27,3,0.7777777777777778
104.0,38400000,3,23,3,0.13043478260869565
100.0,42500000,9,25,3,0.36
114.5,61800000,5,23,3,0.21739130434782608
69.0,40749000,11,14,3,0.7857142857142857
98.24,16100000,2,20,3,0.1
73.0,17700000,8,17,3,0.47058823529411764
77.1,22000000,11,14,3,0.7857142857142857
103.0,59900000,5,24,3,0.20833333333333334
102.0,55600000,7,16,3,0.4375
64.4,19000000,12,16,3,0.75
64.0,26900000,1,5,3,0.2
95.1,46900000,7,19,3,0.3684210526315789
69.0,51000000,20,20,3,1.0
85.0,29000000,5,5,3,1.0
50.0,11300000,9,9,3,1.0
77.9,19000000,2,12,3,0.16666666666666666
130.0,74000000,13,30,3,0.43333333333333335
63.2,14250000,9,9,3,1.0
66.9,13500000,5,9,3,0.5555555555555556
114.0,51300000,6,9,3,0.6666666666666666
69.0,9450000,4,5,3,0.8
78.9,38090000,16,26,3,0.6153846153846154
117.5,69500000,12,18,3,0.6666666666666666
86.0,42200000,5,16,3,0.3125
60.6,55950000,7,9,3,0.7777777777777778
50.0,23400000,5,5,3,1.0
69.8,52760249,4,8,3,0.5
67.9,33000000,9,29,3,0.3103448275862069
117.0,58500000,10,26,3,0.38461538461538464
84.2,44500000,5,23,3,0.21739130434782608
99.0,69900000,7,25,3,0.28
111.8,70000000,7,15,3,0.4666666666666667
76.5,31995000,13,33,3,0.3939393939393939
81.2,59900000,12,12,3,1.0
80.0,42000000,9,9,3,1.0
91.4,55000000,4,14,3,0.2857142857142857
81.0,18950000,23,23,3,1.0
60.6,21000000,12,12,3,1.0
78.3,34700000,17,17,3,1.0
70.6,59000000,3,14,3,0.21428571428571427
62.7,15750000,2,14,3,0.14285714285714285
80.2,63000000,3,9,3,0.3333333333333333
74.5,17700000,14,17,3,0.8235294117647058
78.0,34700000,17,17,3,1.0
100.3,42499000,12,14,3,0.8571428571428571
62.2,30990000,21,25,3,0.84
75.4,42300000,18,32,3,0.5625
60.0,12800000,2,14,3,0.14285714285714285
74.6,23000000,14,14,3,1.0
64.8,9000000,2,5,3,0.4
57.4,14200000,6,9,3,0.6666666666666666
62.4,26750000,3,23,3,0.13043478260869565
74.1,36500000,21,24,3,0.875
50.0,17500000,16,24,3,0.6666666666666666
117.0,63000000,5,9,3,0.5555555555555556
77.0,48000000,2,15,3,0.13333333333333333
100.0,63500000,4,23,3,0.17391304347826086
85.1,19500000,5,5,3,1.0
78.0,37500000,3,25,3,0.12
70.23,39900000,8,39,3,0.20512820512820512
75.4,33000000,10,10,3,1.0
78.6,21190000,1,6,3,0.16666666666666666
76.0,24990000,5,15,3,0.3333333333333333
79.0,27730000,10,22,3,0.45454545454545453
91.0,39560000,7,12,3,0.5833333333333334
75.0,45000000,10,19,3,0.5263157894736842
65.0,49900000,2,11,3,0.18181818181818182
95.0,52500000,8,8,3,1.0
96.6,54500000,4,28,3,0.14285714285714285
69.0,55000000,10,21,3,0.47619047619047616
94.0,50000000,14,26,3,0.5384615384615384
80.3,35000000,12,23,3,0.5217391304347826
89.9,48000000,17,18,3,0.9444444444444444
67.0,39400000,9,27,3,0.3333333333333333
73.6,45700000,4,13,3,0.3076923076923077
85.1,21500000,9,17,3,0.5294117647058824
78.9,29000000,1,3,3,0.3333333333333333
54.2,11250000,1,2,3,0.5
62.0,38990000,1,2,3,0.5
73.8,18990000,1,17,3,0.058823529411764705
78.7,45500000,7,37,3,0.1891891891891892
57.8,14800000,9,9,3,1.0
100.0,60000000,6,6,3,1.0
75.0,27000000,2,17,3,0.11764705882352941
65.9,52500000,8,18,3,0.4444444444444444
56.3,20600000,13,13,3,1.0
78.0,34800000,9,22,3,0.4090909090909091
70.0,16200000,1,5,3,0.2
98.2,73000000,14,19,3,0.7368421052631579
82.0,26999000,8,10,3,0.8
65.0,21350000,1,9,3,0.1111111111111111
