author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315613002/,Москва,sale,flat,2,9,2,44.0,-1,0,10500000,Ивановское, Сталеваров,8/22К4,Новогиреево,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/314443353/,Москва,sale,flat,4,9,2,45.0,-1,0,10500000,Марьино,Новочеркасский бульвар,14,Курьяново,
Екатерина Берест,realtor,https://www.cian.ru/sale/flat/316754990/,Москва,sale,flat,7,14,2,46.7,-1,0,10500000,Люблино, Головачева,1К1,Люблино,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315701477/,Москва,sale,flat,1,5,2,40.8,-1,0,10600000,Можайский,Гвардейская ,15К1,Рабочий посёлок,
Елена Улыбышева,realtor,https://www.cian.ru/sale/flat/314503654/,Москва,sale,flat,1,9,2,36.7,-1,0,10700000,Марфино, Академика Комарова,5А,Улица Милашенкова,
Павел Циркунов,realtor,https://www.cian.ru/sale/flat/313203122/,Москва,sale,flat,2,12,2,44.2,-1,0,10790000,Ховрино,Зеленоградская ,31К2,Ховрино,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315443823/,Москва,sale,flat,5,9,2,37.1,-1,0,11000000,Кузьминки,Жигулевская ,1/24к1,Кузьминки,
Большой Город,real_estate_agent,https://www.cian.ru/sale/flat/312922054/,Москва,sale,flat,6,12,2,47.5,-1,0,11000000,Выхино-Жулебино, Хлобыстова,20К1,Выхино,
Victory estate,real_estate_agent,https://www.cian.ru/sale/flat/315936318/,Москва,sale,flat,5,24,2,40.0,-1,0,11000000,Южное Бутово,Скобелевская ,19К1,Улица Скобелевская,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315283643/,Москва,sale,flat,9,17,2,54.4,-1,0,11350000,Некрасовка,Рождественская ,21к6,Некрасовка,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/314629930/,Москва,sale,flat,4,12,2,40.0,-1,0,11400000,Текстильщики,Грайвороновская ,14К1,Текстильщики,
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/315157805/,Москва,sale,flat,9,9,2,46.0,-1,0,11350000,Очаково-Матвеевское,Веерная ,3К3,Матвеевская,
ID 111143156,homeowner,https://www.cian.ru/sale/flat/314274375/,Москва,sale,flat,12,12,2,44.8,-1,0,11420000,Восточное Измайлово,16-я Парковая ,10,Первомайская,
ID 122356416,homeowner,https://www.cian.ru/sale/flat/316387733/,Москва,sale,flat,9,9,2,43.0,-1,0,11400000,Зябликово,Ореховый бульвар,51К2,Красногвардейская,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315866758/,Москва,sale,flat,7,9,2,37.1,-1,0,11500000,Кузьминки, Юных Ленинцев,113К1,Кузьминки,
Любовь Черемисина,realtor,https://www.cian.ru/sale/flat/316081607/,Москва,sale,flat,14,17,2,53.6,-1,0,11500000,Внуково,Интернациональная ,4,Аэропорт Внуково,
Жанна Пойтина,realtor,https://www.cian.ru/sale/flat/315887763/,Москва,sale,flat,8,9,2,44.5,-1,0,11499999,Текстильщики, 8-я Текстильщиков,14,Текстильщики,
ID 79692780,homeowner,https://www.cian.ru/sale/flat/316873577/,Москва,sale,flat,4,7,2,45.0,-1,0,11700000,, Медовая Долина,2,Санино,Баркли Медовая долина
Владис,real_estate_agent,https://www.cian.ru/sale/flat/314847479/,Москва,sale,flat,9,9,2,44.7,-1,0,11800000,Царицыно,Кантемировская ,5К2,Кантемировская,
Анжелика Новикова,realtor,https://www.cian.ru/sale/flat/316641869/,Москва,sale,flat,4,21,2,35.0,-1,0,11800000,, Бачуринская,9Ак2,Коммунарка,Новая Звезда
ID 116608555,homeowner,https://www.cian.ru/sale/flat/316214537/,Москва,sale,flat,6,16,2,49.2,-1,0,11850000,, 3-я Нововатутинская,2,Ольховая,"Новые Ватутинки, мкр. Центральный"
Владимир Назаренко,realtor,https://www.cian.ru/sale/flat/314528886/,Москва,sale,flat,3,9,2,67.4,-1,0,11950000,, Героя России Соломатина,1,Тютчевская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/314745042/,Москва,sale,flat,3,9,2,50.9,-1,0,11900000,Савёлки,Зеленоград,к360,Зеленоград — Крюково,
ID 15874791,homeowner,https://www.cian.ru/sale/flat/316449414/,Москва,sale,flat,18,24,2,39.8,-1,0,11900000,, Бачуринская,7к2,Коммунарка,Новая Звезда
ID 13658287,homeowner,https://www.cian.ru/sale/flat/293048889/,Москва,sale,flat,7,16,2,67.0,-1,0,11950000,, Агрохимическая,3,Толстопальцево,Внуково Парк
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/313031157/,Москва,sale,flat,10,25,2,40.0,-1,0,12000000,Крюково,Зеленоград,22-й мкр,Зеленоград — Крюково,Зелёный парк
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315098232/,Москва,sale,flat,1,12,2,52.0,-1,0,12000000,Кузьминки,Юго-Восточный ао,к7,Кузьминки,
Дмитрий Ломовцев,realtor,https://www.cian.ru/sale/flat/316978044/,Москва,sale,flat,8,9,2,44.7,-1,0,12100000,Северное Бутово,Феодосийская ,9,Бульвар Дмитрия Донского,
Антон Осмелкин,realtor,https://www.cian.ru/sale/flat/314536162/,Москва,sale,flat,8,12,2,39.2,-1,0,12000000,Черемушки,Херсонская ,29,Зюзино,
CENTURY 21 Milestone,real_estate_agent,https://www.cian.ru/sale/flat/315334918/,Москва,sale,flat,8,9,2,44.1,-1,0,12000000,Зюзино,Балаклавский проспект,30К2,Каховская,
Business Leader,real_estate_agent,https://www.cian.ru/sale/flat/314739017/,Москва,sale,flat,9,9,2,42.2,-1,0,12000000,Нижегородский,3-я Карачаровская ,12К1,Стахановская,
ПЕРСОНА,real_estate_agent,https://www.cian.ru/sale/flat/315960645/,Москва,sale,flat,6,9,2,44.5,-1,0,12000000,Лосиноостровский,Челюскинская ,6К2,Медведково,
ID 80297510,homeowner,https://www.cian.ru/sale/flat/264391523/,Москва,sale,flat,10,14,2,52.1,-1,0,12000000,Крюково,Зеленоград,к1409,Зеленоград — Крюково,
Антон Осмелкин,realtor,https://www.cian.ru/sale/flat/315417497/,Москва,sale,flat,4,9,2,37.9,-1,0,12200000,Можайский, Маршала Неделина,32К1,Рабочий посёлок,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/312673316/,Москва,sale,flat,13,17,2,42.0,-1,0,12399000,Крюково,Зеленоград,к2306А,Зеленоград — Крюково,"Зеленый бор (а также корпуса 2315А, Б)"
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315389404/,Москва,sale,flat,17,17,2,51.2,-1,0,12300000,Северное Измайлово,16-я Парковая ,37К1,Щёлковская,
Наш Город,real_estate_agent,https://www.cian.ru/sale/flat/305936085/,Москва,sale,flat,3,9,2,38.0,-1,0,12300000,Перово, Металлургов,8/20,Перово,
Новые Ватутинки,real_estate_agent,https://www.cian.ru/sale/flat/314030791/,Москва,sale,flat,2,17,2,54.9,-1,0,12290000,, 1-я Нововатутинская,1,Ольховая,"Новые Ватутинки, мкр. Центральный"
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/315709576/,Москва,sale,flat,3,9,2,45.0,-1,0,12298000,Северное Медведково,Широкая ,24,Медведково,
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/316362464/,Москва,sale,flat,4,9,2,46.0,-1,0,12400000,Бибирево, Корнейчука,58А,Бибирево,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/315264671/,Москва,sale,flat,7,17,2,60.0,-1,0,12500000,, Александры Монаховой,105к1,Потапово,Бунинский
СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/316715553/,Москва,sale,flat,16,17,2,54.7,-1,0,12600000,, Летчика Грицевца,8,Пыхтино,Солнцево парк
Московский Риэлторский Центр,real_estate_agent,https://www.cian.ru/sale/flat/313193835/,Москва,sale,flat,6,8,2,40.9,-1,0,12500000,Измайлово,3-я Парковая ,35,Измайловская,
ID 426828,unknown,https://www.cian.ru/sale/flat/315912291/,Москва,sale,flat,5,9,2,44.2,-1,0,12600000,Рязанский,Зеленодольская ,20/9,Окская,
ID 107948801,homeowner,https://www.cian.ru/sale/flat/315634179/,Москва,sale,flat,9,12,2,42.2,-1,0,12500000,Северное Тушино,бульвар Яна Райниса,24К2,Сходненская,
ID 101194104,real_estate_agent,https://www.cian.ru/sale/flat/316643241/,Москва,sale,flat,5,12,2,64.0,-1,0,12500000,, 2-я Нововатутинская,1,Ольховая,"Новые Ватутинки, мкр. Центральный"
ID 84125922,realtor,https://www.cian.ru/sale/flat/315430167/,Москва,sale,flat,16,17,2,51.7,-1,0,12500000,Крюково,Зеленоград,к1459,Зеленоград — Крюково,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/316644199/,Москва,sale,flat,3,9,2,44.0,-1,0,12700000,Преображенское,Халтуринская ,19,Бульвар Рокоссовского,
МГСН,real_estate_agent,https://www.cian.ru/sale/flat/315552326/,Москва,sale,flat,13,14,2,41.0,-1,0,12700000,Нагорный,Варшавское шоссе,90К2,Варшавская,
ID 135637,homeowner,https://www.cian.ru/sale/flat/303164248/,Москва,sale,flat,14,14,2,51.5,-1,0,12700000,Гольяново,Курганская ,10,Щёлковская,
ID 127811052,homeowner,https://www.cian.ru/sale/flat/313774631/,Москва,sale,flat,9,9,2,52.3,-1,0,12700000,Вешняки,Косинская ,28К3,Выхино,
ID 45727077,homeowner,https://www.cian.ru/sale/flat/315310924/,Москва,sale,flat,8,18,2,56.0,-1,0,12700000,Некрасовка, Вертолетчиков,21к4,Некрасовка,мой адрес На Вертолетчиков
Real Market Estate,real_estate_agent,https://www.cian.ru/sale/flat/308406503/,Москва,sale,flat,7,9,2,44.7,-1,0,12800000,Новогиреево,Братская ,23К1,Перово,
ID 130369748,homeowner,https://www.cian.ru/sale/flat/316795476/,Москва,sale,flat,5,9,2,48.6,-1,0,12790000,Выхино-Жулебино,Ферганская ,11К5,Юго-Восточная,
ID 12260106,unknown,https://www.cian.ru/sale/flat/252085926/,Москва,sale,flat,3,12,2,44.7,-1,0,12800000,Гольяново,Щелковское шоссе,85К3,Щёлковская,
Тамара Певная,realtor,https://www.cian.ru/sale/flat/315404213/,Москва,sale,flat,2,12,2,47.5,-1,0,12999996,Южное Тушино,бульвар Яна Райниса,23,Сходненская,
Денис Поляков,realtor,https://www.cian.ru/sale/flat/316684579/,Москва,sale,flat,1,5,2,55.6,-1,0,12950000,Марьино,Перервинский бульвар,22К2,Братиславская,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/313394582/,Москва,sale,flat,2,9,2,45.5,-1,0,13000000,Северное Тушино,Туристская ,24К1,Планерная,
Агентство Алисы Спиридоновой,real_estate_agent,https://www.cian.ru/sale/flat/315258141/,Москва,sale,flat,4,17,2,58.0,-1,0,13050000,,проспект Нововатутинский,13,Кедровая,"Новые Ватутинки, мкр. Центральный"
Владис,real_estate_agent,https://www.cian.ru/sale/flat/315763741/,Москва,sale,flat,6,12,2,37.2,-1,0,13250000,Головинский,Смольная ,7,Водный стадион,
Дарья Савченко,realtor,https://www.cian.ru/sale/flat/313729106/,Москва,sale,flat,7,14,2,38.8,-1,0,13200000,Аэропорт,Часовая ,25К2,Сокол,
ID 103154705,homeowner,https://www.cian.ru/sale/flat/316212257/,Москва,sale,flat,4,13,2,63.3,-1,0,13290000,, 1-я Нововатутинская,5,Ольховая,"Новые Ватутинки, мкр. Центральный"
